,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Label,SegmentID,Subject
7576,-1996.0,-11950.0,-5292.0,1170.0,8989.0,239.0,3.leftcir,5,CW
7577,-2818.0,-11987.0,-5249.0,2028.0,8767.0,370.0,3.leftcir,5,CW
7578,-3421.0,-11477.0,-4983.0,2850.0,8211.0,896.0,3.leftcir,5,CW
7579,-3934.0,-10888.0,-4668.0,3653.0,7592.0,1449.0,3.leftcir,5,CW
7580,-4637.0,-10216.0,-4445.0,4412.0,6947.0,2045.0,3.leftcir,5,CW
7581,-5568.0,-9272.0,-4178.0,5127.0,6263.0,2673.0,3.leftcir,5,CW
7582,-6523.0,-8150.0,-3817.0,5914.0,5608.0,3012.0,3.leftcir,5,CW
7583,-7292.0,-6983.0,-3529.0,6645.0,5086.0,2757.0,3.leftcir,5,CW
7584,-8108.0,-5971.0,-3457.0,7251.0,4582.0,2106.0,3.leftcir,5,CW
7585,-8816.0,-5009.0,-3566.0,7805.0,3833.0,1620.0,3.leftcir,5,CW
7586,-9043.0,-4088.0,-3669.0,8216.0,2910.0,1356.0,3.leftcir,5,CW
7587,-8949.0,-3295.0,-3512.0,8443.0,2088.0,1282.0,3.leftcir,5,CW
7588,-8707.0,-2457.0,-3155.0,8613.0,1160.0,1397.0,3.leftcir,5,CW
7589,-8366.0,-1574.0,-2823.0,8695.0,165.0,1480.0,3.leftcir,5,CW
7590,-7969.0,-713.0,-2506.0,8706.0,-774.0,1568.0,3.leftcir,5,CW
7591,-7549.0,98.0,-2160.0,8565.0,-1724.0,1681.0,3.leftcir,5,CW
7592,-7118.0,888.0,-1832.0,8270.0,-2696.0,1833.0,3.leftcir,5,CW
7593,-6643.0,1595.0,-1586.0,7866.0,-3643.0,1955.0,3.leftcir,5,CW
7594,-6104.0,2095.0,-1380.0,7250.0,-4433.0,1847.0,3.leftcir,5,CW
7595,-5619.0,2418.0,-1213.0,6569.0,-5099.0,1574.0,3.leftcir,5,CW
7596,-5161.0,2651.0,-1131.0,5825.0,-5762.0,1448.0,3.leftcir,5,CW
7597,-4710.0,2809.0,-1222.0,4988.0,-6413.0,1452.0,3.leftcir,5,CW
7598,-4243.0,2817.0,-1343.0,4165.0,-6941.0,1307.0,3.leftcir,5,CW
7599,-3777.0,2873.0,-1420.0,3429.0,-7420.0,1045.0,3.leftcir,5,CW
7600,-3325.0,3071.0,-1555.0,2690.0,-7936.0,849.0,3.leftcir,5,CW
7601,-2716.0,3178.0,-1707.0,1873.0,-8399.0,746.0,3.leftcir,5,CW
7602,-1970.0,3278.0,-1803.0,998.0,-8750.0,774.0,3.leftcir,5,CW
7603,-1196.0,3407.0,-1845.0,78.0,-9013.0,866.0,3.leftcir,5,CW
7604,-291.0,3377.0,-1969.0,-913.0,-9191.0,744.0,3.leftcir,5,CW
7605,822.0,2954.0,-2186.0,-1945.0,-9090.0,375.0,3.leftcir,5,CW
7606,1859.0,2247.0,-2417.0,-2777.0,-8713.0,158.0,3.leftcir,5,CW
7607,2351.0,1481.0,-2683.0,-3458.0,-8278.0,155.0,3.leftcir,5,CW
7608,2530.0,1059.0,-2927.0,-4077.0,-7991.0,359.0,3.leftcir,5,CW
7609,2827.0,944.0,-2947.0,-4681.0,-7813.0,825.0,3.leftcir,5,CW
7610,3706.0,796.0,-2857.0,-5381.0,-7572.0,1092.0,3.leftcir,5,CW
7611,4703.0,74.0,-2761.0,-6184.0,-6957.0,961.0,3.leftcir,5,CW
7612,5005.0,-892.0,-2968.0,-6819.0,-6244.0,1040.0,3.leftcir,5,CW
7613,5158.0,-1500.0,-3254.0,-7167.0,-5719.0,1444.0,3.leftcir,5,CW
7614,5567.0,-1978.0,-3187.0,-7460.0,-5115.0,1832.0,3.leftcir,5,CW
7615,6239.0,-2399.0,-3075.0,-7650.0,-4429.0,1891.0,3.leftcir,5,CW
7616,7464.0,-3144.0,-3067.0,-7722.0,-3425.0,1374.0,3.leftcir,5,CW
7617,8626.0,-4174.0,-3043.0,-7742.0,-2079.0,780.0,3.leftcir,5,CW
7618,9454.0,-5034.0,-3067.0,-7592.0,-713.0,659.0,3.leftcir,5,CW
7619,10476.0,-5859.0,-2956.0,-7364.0,560.0,1132.0,3.leftcir,5,CW
7620,11716.0,-6643.0,-2781.0,-7105.0,1846.0,1618.0,3.leftcir,5,CW
7621,12195.0,-7418.0,-2700.0,-6794.0,3451.0,1790.0,3.leftcir,5,CW
7622,11781.0,-8014.0,-3011.0,-6427.0,4944.0,2133.0,3.leftcir,5,CW
7623,10533.0,-8246.0,-3432.0,-5747.0,5922.0,3329.0,3.leftcir,5,CW
7624,9000.0,-8164.0,-3951.0,-5294.0,6494.0,4697.0,3.leftcir,5,CW
7625,7216.0,-8275.0,-4492.0,-5214.0,7000.0,5617.0,3.leftcir,5,CW
7626,5184.0,-8697.0,-4896.0,-4873.0,7322.0,6126.0,3.leftcir,5,CW
7627,3248.0,-8871.0,-5086.0,-4221.0,7676.0,6322.0,3.leftcir,5,CW
7628,1566.0,-9105.0,-5114.0,-3451.0,8222.0,5958.0,3.leftcir,5,CW
7629,197.0,-9571.0,-5097.0,-2577.0,9093.0,4909.0,3.leftcir,5,CW
7630,-935.0,-10168.0,-5262.0,-1637.0,10005.0,3586.0,3.leftcir,5,CW
7631,-1984.0,-10875.0,-5541.0,-722.0,10603.0,2270.0,3.leftcir,5,CW
7632,-3043.0,-11316.0,-5759.0,339.0,10824.0,1177.0,3.leftcir,5,CW
7633,-4266.0,-11533.0,-5976.0,1383.0,10597.0,654.0,3.leftcir,5,CW
7634,-5410.0,-11438.0,-6039.0,2192.0,9994.0,962.0,3.leftcir,5,CW
7635,-6563.0,-11086.0,-5978.0,2850.0,9027.0,1778.0,3.leftcir,5,CW
7636,-7644.0,-10589.0,-5957.0,3602.0,7841.0,2756.0,3.leftcir,5,CW
7637,-8428.0,-9906.0,-5674.0,4344.0,6575.0,3556.0,3.leftcir,5,CW
7638,-9085.0,-8961.0,-5361.0,5199.0,5333.0,3777.0,3.leftcir,5,CW
7639,-9548.0,-7976.0,-5074.0,6261.0,4444.0,3192.0,3.leftcir,5,CW
7640,-9490.0,-6818.0,-4564.0,7251.0,3736.0,2273.0,3.leftcir,5,CW
7641,-9096.0,-5435.0,-3880.0,7965.0,2990.0,1689.0,3.leftcir,5,CW
7642,-8691.0,-4056.0,-3151.0,8311.0,2220.0,1580.0,3.leftcir,5,CW
7643,-8382.0,-2799.0,-2425.0,8386.0,1323.0,1610.0,3.leftcir,5,CW
7644,-7974.0,-1575.0,-1814.0,8448.0,357.0,1592.0,3.leftcir,5,CW
7645,-7574.0,-526.0,-1456.0,8327.0,-517.0,1464.0,3.leftcir,5,CW
7646,-7210.0,125.0,-1276.0,8055.0,-1232.0,1209.0,3.leftcir,5,CW
7647,-6981.0,380.0,-1279.0,7730.0,-1928.0,989.0,3.leftcir,5,CW
7648,-6893.0,420.0,-1398.0,7490.0,-2675.0,1005.0,3.leftcir,5,CW
7649,-6521.0,705.0,-1504.0,7315.0,-3620.0,1124.0,3.leftcir,5,CW
7650,-6002.0,1321.0,-1410.0,7101.0,-4561.0,1220.0,3.leftcir,5,CW
7651,-5419.0,1943.0,-1269.0,6670.0,-5271.0,1199.0,3.leftcir,5,CW
7652,-4835.0,2462.0,-1090.0,6039.0,-5845.0,1146.0,3.leftcir,5,CW
7653,-4407.0,2912.0,-918.0,5302.0,-6238.0,1050.0,3.leftcir,5,CW
7654,-4200.0,3208.0,-818.0,4469.0,-6527.0,833.0,3.leftcir,5,CW
7655,-3955.0,3399.0,-841.0,3593.0,-6918.0,458.0,3.leftcir,5,CW
7656,-3526.0,3532.0,-963.0,2702.0,-7408.0,70.0,3.leftcir,5,CW
7657,-2835.0,3626.0,-1184.0,1809.0,-7925.0,-140.0,3.leftcir,5,CW
7658,-2057.0,3635.0,-1407.0,893.0,-8392.0,-143.0,3.leftcir,5,CW
7659,-1120.0,3535.0,-1617.0,-30.0,-8725.0,-178.0,3.leftcir,5,CW
7660,-69.0,3471.0,-1853.0,-987.0,-8915.0,-326.0,3.leftcir,5,CW
7661,845.0,3359.0,-2155.0,-1910.0,-8872.0,-535.0,3.leftcir,5,CW
7662,1586.0,3011.0,-2385.0,-2792.0,-8583.0,-638.0,3.leftcir,5,CW
7663,2087.0,2581.0,-2685.0,-3566.0,-8368.0,-474.0,3.leftcir,5,CW
7664,2961.0,2095.0,-2887.0,-4329.0,-8195.0,-372.0,3.leftcir,5,CW
7665,4483.0,1266.0,-2891.0,-5003.0,-7777.0,-537.0,3.leftcir,5,CW
7666,5849.0,294.0,-2997.0,-5604.0,-7068.0,-548.0,3.leftcir,5,CW
7667,6304.0,-653.0,-2983.0,-6146.0,-6186.0,23.0,3.leftcir,5,CW
7668,6148.0,-1258.0,-2827.0,-6499.0,-5482.0,893.0,3.leftcir,5,CW
7669,5712.0,-1223.0,-2732.0,-6581.0,-5041.0,1784.0,3.leftcir,5,CW
7670,5760.0,-926.0,-2675.0,-6607.0,-4684.0,2581.0,3.leftcir,5,CW
7671,6578.0,-1118.0,-2490.0,-7017.0,-3902.0,2827.0,3.leftcir,5,CW
7672,7182.0,-1924.0,-2558.0,-7530.0,-2772.0,2584.0,3.leftcir,5,CW
7673,7891.0,-3106.0,-3120.0,-7704.0,-1625.0,2215.0,3.leftcir,5,CW
7674,9407.0,-4953.0,-3494.0,-7826.0,-298.0,1925.0,3.leftcir,5,CW
7675,11309.0,-7137.0,-3398.0,-7812.0,1049.0,2126.0,3.leftcir,5,CW
7676,12372.0,-8415.0,-3373.0,-7092.0,2323.0,2895.0,3.leftcir,5,CW
7677,11920.0,-8515.0,-3653.0,-6109.0,3757.0,3500.0,3.leftcir,5,CW
7678,10858.0,-8258.0,-3716.0,-5477.0,5145.0,4044.0,3.leftcir,5,CW
7679,10035.0,-8269.0,-3893.0,-5384.0,6163.0,4891.0,3.leftcir,5,CW
7680,8506.0,-8526.0,-4135.0,-5514.0,7267.0,5474.0,3.leftcir,5,CW
7681,6549.0,-8757.0,-4397.0,-5376.0,8149.0,5718.0,3.leftcir,5,CW
7682,4805.0,-8852.0,-4684.0,-4898.0,8883.0,5301.0,3.leftcir,5,CW
7683,3336.0,-9350.0,-5116.0,-4242.0,9622.0,4253.0,3.leftcir,5,CW
7684,1984.0,-10309.0,-5864.0,-3444.0,10375.0,2767.0,3.leftcir,5,CW
7685,1021.0,-11781.0,-6864.0,-2449.0,10790.0,1548.0,3.leftcir,5,CW
7686,535.0,-13054.0,-7238.0,-1153.0,11185.0,887.0,3.leftcir,5,CW
7687,-281.0,-13463.0,-7307.0,62.0,11710.0,329.0,3.leftcir,5,CW
7688,-1600.0,-13514.0,-7598.0,1269.0,11869.0,39.0,3.leftcir,5,CW
7689,-2613.0,-13314.0,-7539.0,2343.0,11564.0,415.0,3.leftcir,5,CW
7690,-3823.0,-12735.0,-7448.0,3090.0,10945.0,1169.0,3.leftcir,5,CW
7691,-5517.0,-12302.0,-7768.0,3723.0,10075.0,2108.0,3.leftcir,5,CW
7692,-7014.0,-11745.0,-8073.0,4331.0,8891.0,3297.0,3.leftcir,5,CW
7693,-8548.0,-11212.0,-8311.0,5233.0,7707.0,4282.0,3.leftcir,5,CW
7694,-10058.0,-10134.0,-8093.0,6641.0,6601.0,4485.0,3.leftcir,5,CW
7695,-10956.0,-8363.0,-7426.0,8107.0,5570.0,4102.0,3.leftcir,5,CW
7696,-11029.0,-6477.0,-6696.0,9176.0,4785.0,3475.0,3.leftcir,5,CW
7697,-10867.0,-4920.0,-5998.0,9860.0,4212.0,2738.0,3.leftcir,5,CW
7698,-10630.0,-3538.0,-5366.0,10483.0,3270.0,2343.0,3.leftcir,5,CW
7699,-10273.0,-2121.0,-4743.0,10743.0,2108.0,2303.0,3.leftcir,5,CW
7700,-9874.0,-904.0,-4019.0,10618.0,1014.0,2392.0,3.leftcir,5,CW
7701,-9538.0,224.0,-3373.0,10420.0,-155.0,2476.0,3.leftcir,5,CW
7702,-9205.0,1286.0,-2742.0,10021.0,-1385.0,2493.0,3.leftcir,5,CW
7703,-8703.0,2228.0,-2152.0,9171.0,-2680.0,2427.0,3.leftcir,5,CW
7704,-8094.0,2637.0,-1934.0,8037.0,-3910.0,2404.0,3.leftcir,5,CW
7705,-7466.0,2518.0,-2188.0,7381.0,-4891.0,2279.0,3.leftcir,5,CW
7706,-6755.0,2552.0,-2303.0,7043.0,-5690.0,2196.0,3.leftcir,5,CW
7707,-5963.0,3108.0,-2218.0,6570.0,-6435.0,2233.0,3.leftcir,5,CW
7708,-5338.0,3629.0,-1983.0,5963.0,-6910.0,2106.0,3.leftcir,5,CW
7709,-4923.0,3966.0,-1798.0,5224.0,-7327.0,1861.0,3.leftcir,5,CW
7710,-4338.0,4280.0,-1695.0,4351.0,-7835.0,1632.0,3.leftcir,5,CW
7711,-3681.0,4423.0,-1732.0,3391.0,-8315.0,1347.0,3.leftcir,5,CW
7712,-3035.0,4424.0,-1897.0,2462.0,-8677.0,1075.0,3.leftcir,5,CW
7713,-2463.0,4469.0,-2061.0,1534.0,-8989.0,896.0,3.leftcir,5,CW
7714,-1891.0,4470.0,-2354.0,521.0,-9355.0,761.0,3.leftcir,5,CW
7715,-1069.0,4095.0,-2815.0,-461.0,-9742.0,616.0,3.leftcir,5,CW
7716,134.0,3803.0,-3205.0,-1307.0,-9991.0,519.0,3.leftcir,5,CW
7717,1160.0,3799.0,-3318.0,-2154.0,-9934.0,586.0,3.leftcir,5,CW
7718,1578.0,3799.0,-3343.0,-3121.0,-9663.0,744.0,3.leftcir,5,CW
7719,1528.0,3650.0,-3641.0,-4150.0,-9543.0,925.0,3.leftcir,5,CW
7720,1568.0,3453.0,-4005.0,-5141.0,-9576.0,1279.0,3.leftcir,5,CW
7721,2060.0,3336.0,-4228.0,-6038.0,-9711.0,1740.0,3.leftcir,5,CW
7722,3545.0,2873.0,-4262.0,-6797.0,-9468.0,1384.0,3.leftcir,5,CW
7723,5028.0,1589.0,-4371.0,-7489.0,-8423.0,324.0,3.leftcir,5,CW
7724,5580.0,-38.0,-4861.0,-7890.0,-7506.0,-116.0,3.leftcir,5,CW
7725,6127.0,-787.0,-5140.0,-7868.0,-7106.0,469.0,3.leftcir,5,CW
7726,6077.0,-921.0,-5089.0,-7856.0,-6639.0,1659.0,3.leftcir,5,CW
7727,5811.0,-716.0,-5145.0,-7818.0,-6360.0,2729.0,3.leftcir,5,CW
7728,7065.0,-941.0,-4903.0,-8107.0,-5692.0,2601.0,3.leftcir,5,CW
7729,8022.0,-2379.0,-5088.0,-8801.0,-4230.0,1490.0,3.leftcir,5,CW
7730,8262.0,-4448.0,-5721.0,-9311.0,-3142.0,1297.0,3.leftcir,5,CW
7731,8760.0,-5345.0,-5896.0,-9304.0,-2705.0,2886.0,3.leftcir,5,CW
7732,8701.0,-5207.0,-5504.0,-9203.0,-2159.0,5013.0,3.leftcir,5,CW
7733,8564.0,-5178.0,-5063.0,-9119.0,-1398.0,6296.0,3.leftcir,5,CW
7734,9123.0,-6272.0,-5089.0,-9432.0,-158.0,6078.0,3.leftcir,5,CW
7735,9076.0,-8350.0,-5693.0,-9275.0,1520.0,5119.0,3.leftcir,5,CW
7736,8733.0,-9491.0,-6329.0,-8375.0,3047.0,4333.0,3.leftcir,5,CW
7737,8501.0,-10319.0,-6522.0,-7246.0,4479.0,3734.0,3.leftcir,5,CW
7738,8591.0,-11681.0,-6526.0,-6270.0,5939.0,3204.0,3.leftcir,5,CW
7739,8543.0,-12697.0,-6440.0,-5459.0,7127.0,3159.0,3.leftcir,5,CW
7740,7835.0,-13012.0,-6361.0,-4769.0,8004.0,3678.0,3.leftcir,5,CW
7741,6399.0,-12947.0,-6332.0,-4260.0,8796.0,4394.0,3.leftcir,5,CW
7742,4717.0,-13092.0,-6429.0,-3719.0,9415.0,4798.0,3.leftcir,5,CW
7743,3031.0,-13800.0,-6859.0,-2736.0,9928.0,4433.0,3.leftcir,5,CW
7744,1719.0,-14604.0,-7528.0,-1301.0,10355.0,3515.0,3.leftcir,5,CW
7745,803.0,-15069.0,-7965.0,323.0,10900.0,2653.0,3.leftcir,5,CW
7746,-236.0,-15038.0,-7970.0,1814.0,11472.0,2124.0,3.leftcir,5,CW
7747,-1588.0,-14869.0,-8140.0,3251.0,11715.0,1663.0,3.leftcir,5,CW
7748,-2980.0,-14319.0,-8388.0,4633.0,11641.0,1392.0,3.leftcir,5,CW
7749,-4507.0,-13059.0,-8183.0,5804.0,11196.0,1644.0,3.leftcir,5,CW
7750,-6112.0,-11220.0,-7477.0,6728.0,10451.0,2270.0,3.leftcir,5,CW
7751,-7580.0,-9017.0,-6586.0,7372.0,9401.0,3028.0,3.leftcir,5,CW
7752,-8885.0,-7344.0,-5821.0,7616.0,8500.0,3484.0,3.leftcir,5,CW
7753,-9712.0,-6604.0,-5555.0,7816.0,7795.0,3628.0,3.leftcir,5,CW
7754,-9973.0,-5596.0,-5297.0,8389.0,6647.0,3634.0,3.leftcir,5,CW
7755,-10591.0,-4299.0,-5442.0,9119.0,5532.0,3080.0,3.leftcir,5,CW
7756,-11452.0,-3568.0,-6048.0,9670.0,4673.0,2270.0,3.leftcir,5,CW
7757,-11503.0,-3085.0,-6202.0,10094.0,3769.0,2024.0,3.leftcir,5,CW
7758,-10817.0,-2010.0,-5837.0,10546.0,2659.0,2253.0,3.leftcir,5,CW
7759,-10048.0,-543.0,-5310.0,10838.0,1402.0,2415.0,3.leftcir,5,CW
7760,-9315.0,567.0,-4694.0,10830.0,234.0,2782.0,3.leftcir,5,CW
7761,-8581.0,1634.0,-4229.0,10699.0,-1032.0,3391.0,3.leftcir,5,CW
7762,-7840.0,2602.0,-3791.0,10275.0,-2398.0,4104.0,3.leftcir,5,CW
7763,-7294.0,3485.0,-3374.0,9653.0,-3688.0,4839.0,3.leftcir,5,CW
7764,-6942.0,4671.0,-2960.0,8944.0,-4825.0,5094.0,3.leftcir,5,CW
7765,-7023.0,5919.0,-2352.0,8044.0,-5666.0,4533.0,3.leftcir,5,CW
7766,-7025.0,7088.0,-1880.0,7235.0,-6500.0,3723.0,3.leftcir,5,CW
7767,-6428.0,7707.0,-1767.0,6153.0,-7338.0,2992.0,3.leftcir,5,CW
7768,-5540.0,7573.0,-1601.0,4689.0,-7888.0,2320.0,3.leftcir,5,CW
7769,-4511.0,7012.0,-1669.0,3118.0,-8388.0,1791.0,3.leftcir,5,CW
7770,-3515.0,6128.0,-2001.0,1717.0,-8786.0,1097.0,3.leftcir,5,CW
7771,-2595.0,5447.0,-2377.0,675.0,-9295.0,606.0,3.leftcir,5,CW
7772,-1586.0,5220.0,-2731.0,-216.0,-9910.0,443.0,3.leftcir,5,CW
7773,-448.0,4890.0,-3162.0,-1224.0,-10332.0,306.0,3.leftcir,5,CW
7774,788.0,4509.0,-3762.0,-2086.0,-10600.0,-5.0,3.leftcir,5,CW
7775,1847.0,4180.0,-4332.0,-2743.0,-10335.0,-499.0,3.leftcir,5,CW
7776,2204.0,3643.0,-4900.0,-3648.0,-9625.0,-648.0,3.leftcir,5,CW
7777,2672.0,3055.0,-5242.0,-4791.0,-9302.0,28.0,3.leftcir,5,CW
7778,3627.0,2784.0,-5048.0,-5841.0,-9373.0,928.0,3.leftcir,5,CW
7779,4534.0,2195.0,-5036.0,-6763.0,-9185.0,1120.0,3.leftcir,5,CW
7780,6079.0,827.0,-5045.0,-7418.0,-8494.0,531.0,3.leftcir,5,CW
7781,7824.0,-643.0,-5031.0,-7877.0,-7539.0,-58.0,3.leftcir,5,CW
7782,8688.0,-1848.0,-5011.0,-8099.0,-6248.0,-277.0,3.leftcir,5,CW
7783,8490.0,-2452.0,-4751.0,-8068.0,-5280.0,307.0,3.leftcir,5,CW
7784,8128.0,-2240.0,-4699.0,-8004.0,-4944.0,1716.0,3.leftcir,5,CW
7785,9364.0,-2751.0,-4363.0,-8310.0,-4410.0,2128.0,3.leftcir,5,CW
7786,11127.0,-4624.0,-4320.0,-8760.0,-2705.0,808.0,3.leftcir,5,CW
7787,11801.0,-6974.0,-5118.0,-8895.0,-768.0,-60.0,3.leftcir,5,CW
7788,12829.0,-8929.0,-5338.0,-8467.0,230.0,1215.0,3.leftcir,5,CW
7789,14062.0,-10118.0,-4806.0,-8029.0,994.0,3298.0,3.leftcir,5,CW
7790,14368.0,-10202.0,-4472.0,-7331.0,2314.0,4554.0,3.leftcir,5,CW
7791,13667.0,-9913.0,-4395.0,-6730.0,3974.0,5144.0,3.leftcir,5,CW
7792,12813.0,-9680.0,-4459.0,-6288.0,5462.0,5601.0,3.leftcir,5,CW
7793,11324.0,-9401.0,-4864.0,-5779.0,6857.0,5989.0,3.leftcir,5,CW
7794,9173.0,-8855.0,-5077.0,-5151.0,7913.0,6375.0,3.leftcir,5,CW
7795,6987.0,-8114.0,-4966.0,-4631.0,8717.0,6053.0,3.leftcir,5,CW
7796,4905.0,-7799.0,-5100.0,-4084.0,10029.0,4826.0,3.leftcir,5,CW
7797,2712.0,-8337.0,-5549.0,-3669.0,11194.0,3514.0,3.leftcir,5,CW
7798,584.0,-10154.0,-6336.0,-3284.0,11900.0,2567.0,3.leftcir,5,CW
7799,-650.0,-12154.0,-6902.0,-2695.0,12230.0,2210.0,3.leftcir,5,CW
7800,-1817.0,-13882.0,-7173.0,-2073.0,12297.0,1776.0,3.leftcir,5,CW
7801,-3170.0,-15133.0,-7675.0,-796.0,12301.0,1043.0,3.leftcir,5,CW
7802,-4110.0,-15882.0,-8046.0,753.0,11743.0,847.0,3.leftcir,5,CW
7803,-4964.0,-15783.0,-7700.0,2205.0,10987.0,1058.0,3.leftcir,5,CW
7804,-5842.0,-14676.0,-6916.0,3596.0,10372.0,1098.0,3.leftcir,5,CW
7805,-6979.0,-13542.0,-6278.0,4682.0,9583.0,1363.0,3.leftcir,5,CW
7806,-8150.0,-12546.0,-5839.0,5549.0,8705.0,1771.0,3.leftcir,5,CW
7807,-9570.0,-11251.0,-5517.0,6267.0,7506.0,2381.0,3.leftcir,5,CW
7808,-10760.0,-10111.0,-5255.0,6999.0,6025.0,3124.0,3.leftcir,5,CW
7809,-11025.0,-8834.0,-4909.0,7837.0,4431.0,3677.0,3.leftcir,5,CW
7810,-10896.0,-6957.0,-4522.0,8741.0,2988.0,3678.0,3.leftcir,5,CW
7811,-11024.0,-4998.0,-4248.0,9603.0,2047.0,2916.0,3.leftcir,5,CW
7812,-11168.0,-3465.0,-4156.0,10225.0,1518.0,2100.0,3.leftcir,5,CW
7813,-10786.0,-2326.0,-3928.0,10427.0,636.0,1897.0,3.leftcir,5,CW
7814,-9976.0,-1431.0,-3659.0,10391.0,-558.0,1906.0,3.leftcir,5,CW
7815,-8814.0,-446.0,-3450.0,10258.0,-1739.0,2046.0,3.leftcir,5,CW
7816,-7716.0,666.0,-3263.0,9918.0,-2715.0,2465.0,3.leftcir,5,CW
7817,-7295.0,1661.0,-3408.0,9425.0,-3650.0,3021.0,3.leftcir,5,CW
7818,-7038.0,2583.0,-3944.0,8833.0,-4725.0,3701.0,3.leftcir,5,CW
7819,-6522.0,3158.0,-4318.0,8257.0,-5778.0,4296.0,3.leftcir,5,CW
7820,-5773.0,3708.0,-4084.0,7752.0,-6688.0,4497.0,3.leftcir,5,CW
7821,-5142.0,4521.0,-3840.0,7260.0,-7348.0,4104.0,3.leftcir,5,CW
7822,-4422.0,5287.0,-3473.0,6596.0,-7676.0,3488.0,3.leftcir,5,CW
7823,-3826.0,5860.0,-3023.0,5654.0,-7856.0,2957.0,3.leftcir,5,CW
7824,-3390.0,6222.0,-2671.0,4522.0,-8243.0,2671.0,3.leftcir,5,CW
7825,-2881.0,6401.0,-2648.0,3239.0,-8889.0,2605.0,3.leftcir,5,CW
7826,-2101.0,6328.0,-2975.0,1940.0,-9516.0,2598.0,3.leftcir,5,CW
7827,-1157.0,6370.0,-3074.0,761.0,-9855.0,2472.0,3.leftcir,5,CW
7828,-454.0,6658.0,-2984.0,-404.0,-9925.0,2098.0,3.leftcir,5,CW
7829,-138.0,6570.0,-3317.0,-1734.0,-9789.0,1364.0,3.leftcir,5,CW
7830,403.0,5646.0,-4013.0,-3004.0,-9563.0,569.0,3.leftcir,5,CW
7831,1232.0,4723.0,-4464.0,-3855.0,-9463.0,195.0,3.leftcir,5,CW
7832,1864.0,4493.0,-4658.0,-4600.0,-9431.0,261.0,3.leftcir,5,CW
7833,2126.0,4325.0,-4675.0,-5527.0,-9250.0,374.0,3.leftcir,5,CW
7834,2280.0,4217.0,-4711.0,-6542.0,-9167.0,672.0,3.leftcir,5,CW
7835,2575.0,4196.0,-4714.0,-7628.0,-9172.0,1187.0,3.leftcir,5,CW
7836,3112.0,4093.0,-4773.0,-8799.0,-9146.0,1681.0,3.leftcir,5,CW
7837,3910.0,3596.0,-5178.0,-9906.0,-8928.0,1832.0,3.leftcir,5,CW
7838,5008.0,2577.0,-5733.0,-10675.0,-8216.0,1465.0,3.leftcir,5,CW
7839,5957.0,1207.0,-6600.0,-11095.0,-7163.0,844.0,3.leftcir,5,CW
7840,7316.0,-646.0,-7273.0,-11103.0,-6061.0,122.0,3.leftcir,5,CW
7841,8486.0,-2172.0,-7936.0,-11022.0,-5169.0,-119.0,3.leftcir,5,CW
7842,9004.0,-3801.0,-8714.0,-11216.0,-4632.0,890.0,3.leftcir,5,CW
7843,10369.0,-5848.0,-9380.0,-11643.0,-4101.0,2328.0,3.leftcir,5,CW
7844,11087.0,-8139.0,-10224.0,-11854.0,-3075.0,3552.0,3.leftcir,5,CW
7845,14368.0,-10202.0,-4472.0,-7331.0,2314.0,4554.0,3.leftcir,5,CW
7846,13667.0,-9913.0,-4395.0,-6730.0,3974.0,5144.0,3.leftcir,5,CW
7847,12813.0,-9680.0,-4459.0,-6288.0,5462.0,5601.0,3.leftcir,5,CW
7848,11324.0,-9401.0,-4864.0,-5779.0,6857.0,5989.0,3.leftcir,5,CW
7849,9173.0,-8855.0,-5077.0,-5151.0,7913.0,6375.0,3.leftcir,5,CW
7850,6987.0,-8114.0,-4966.0,-4631.0,8717.0,6053.0,3.leftcir,5,CW
7851,4905.0,-7799.0,-5100.0,-4084.0,10029.0,4826.0,3.leftcir,5,CW
7852,2712.0,-8337.0,-5549.0,-3669.0,11194.0,3514.0,3.leftcir,5,CW
7853,584.0,-10154.0,-6336.0,-3284.0,11900.0,2567.0,3.leftcir,5,CW
7854,-650.0,-12154.0,-6902.0,-2695.0,12230.0,2210.0,3.leftcir,5,CW
7855,-1817.0,-13882.0,-7173.0,-2073.0,12297.0,1776.0,3.leftcir,5,CW
7856,-3170.0,-15133.0,-7675.0,-796.0,12301.0,1043.0,3.leftcir,5,CW
7857,-4110.0,-15882.0,-8046.0,753.0,11743.0,847.0,3.leftcir,5,CW
7858,-4964.0,-15783.0,-7700.0,2205.0,10987.0,1058.0,3.leftcir,5,CW
7859,-5842.0,-14676.0,-6916.0,3596.0,10372.0,1098.0,3.leftcir,5,CW
7860,-6979.0,-13542.0,-6278.0,4682.0,9583.0,1363.0,3.leftcir,5,CW
7861,-8150.0,-12546.0,-5839.0,5549.0,8705.0,1771.0,3.leftcir,5,CW
7862,-9570.0,-11251.0,-5517.0,6267.0,7506.0,2381.0,3.leftcir,5,CW
7863,-10760.0,-10111.0,-5255.0,6999.0,6025.0,3124.0,3.leftcir,5,CW
7864,-11025.0,-8834.0,-4909.0,7837.0,4431.0,3677.0,3.leftcir,5,CW
7865,-10896.0,-6957.0,-4522.0,8741.0,2988.0,3678.0,3.leftcir,5,CW
7866,-11024.0,-4998.0,-4248.0,9603.0,2047.0,2916.0,3.leftcir,5,CW
7867,-11168.0,-3465.0,-4156.0,10225.0,1518.0,2100.0,3.leftcir,5,CW
